model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 1 Series,2019,19000.0,Automatic,14759,Diesel,150,67.3,2.0
 3 Series,2018,21000.0,Automatic,15871,Diesel,150,64.2,2.0
 2 Series,2017,19559.0,Automatic,10131,Diesel,145,60.1,2.0
 3 Series,2018,19988.0,Manual,10877,Petrol,150,47.9,2.0
 1 Series,2017,15000.0,Automatic,46222,Petrol,145,47.9,2.0
 X2,2019,28000.0,Automatic,4773,Diesel,145,58.9,2.0
 X1,2016,16595.0,Manual,25913,Diesel,125,58.9,2.0
 4 Series,2014,12199.0,Manual,68000,Diesel,125,58.9,2.0
 X3,2016,21999.0,Automatic,25291,Diesel,145,54.3,2.0
 X2,2018,19999.0,Automatic,27359,Diesel,145,52.3,2.0
 1 Series,2018,19995.0,Automatic,14449,Diesel,145,48.7,2.0
 X1,2016,18000.0,Automatic,32624,Diesel,125,57.6,2.0
 5 Series,2014,14717.0,Automatic,60389,Diesel,145,55.4,2.0
 X1,2016,15999.0,Manual,44434,Diesel,125,58.9,2.0
 4 Series,2016,15999.0,Manual,19684,Diesel,145,55.4,2.0
 4 Series,2018,19999.0,Automatic,11631,Petrol,145,45.6,2.0
 3 Series,2017,18000.0,Automatic,29000,Diesel,145,62.8,2.0
 1 Series,2017,19888.0,Automatic,17760,Diesel,145,61.4,2.0
 3 Series,2015,14000.0,Automatic,66355,Diesel,125,60.1,2.0
 5 Series,2018,23200.0,Automatic,11868,Diesel,145,68.9,2.0
 3 Series,2018,18799.0,Automatic,31150,Diesel,145,62.8,2.0
 2 Series,2018,20000.0,Automatic,20915,Diesel,145,49.6,2.0
 1 Series,2019,31000.0,Automatic,2922,Petrol,145,34.5,2.0
 3 Series,2017,17895.0,Automatic,17088,Diesel,145,62.8,2.0
 2 Series,2016,11795.0,Automatic,67370,Petrol,125,50.4,2.0
 X3,2014,14000.0,Automatic,60590,Diesel,160,50.4,2.0
 3 Series,2015,12500.0,Automatic,70620,Diesel,125,60.1,2.0
 4 Series,2015,14800.0,Automatic,33627,Diesel,145,56.5,2.0
 X1,2013,10899.0,Automatic,42073,Diesel,160,52.3,2.0
 3 Series,2015,14500.0,Automatic,54305,Diesel,125,60.1,2.0
 2 Series,2017,14299.0,Automatic,69241,Diesel,125,60.1,2.0
 4 Series,2015,14725.0,Automatic,49256,Diesel,125,60.1,2.0
 X4,2015,19500.0,Manual,39824,Diesel,160,52.3,2.0
 1 Series,2014,11000.0,Automatic,71700,Diesel,125,60.1,2.0
 X1,2014,9500.0,Manual,54630,Diesel,160,51.4,2.0
 X1,2017,19085.0,Automatic,36983,Diesel,145,57.6,2.0
 3 Series,2017,16500.0,Automatic,42205,Diesel,150,62.8,2.0
 X1,2018,21800.0,Automatic,10947,Diesel,145,60.1,2.0
 X1,2018,21800.0,Automatic,12208,Diesel,150,60.1,2.0
 4 Series,2017,14000.0,Automatic,53639,Diesel,145,70.6,2.0
 5 Series,2017,22500.0,Automatic,25000,Diesel,150,62.8,2.0
 5 Series,2018,22500.0,Automatic,34000,Diesel,150,62.8,2.0
 X1,2017,15200.0,Manual,24607,Diesel,125,60.1,2.0
 3 Series,2017,14200.0,Manual,18059,Petrol,150,48.7,2.0
 5 Series,2013,10800.0,Automatic,73000,Diesel,125,57.6,2.0
 5 Series,2016,13500.0,Automatic,61425,Diesel,125,60.1,2.0
 X3,2017,21800.0,Automatic,35428,Diesel,145,54.3,2.0
 3 Series,2017,14300.0,Automatic,36178,Diesel,150,70.6,2.0
 5 Series,2017,22300.0,Automatic,12727,Diesel,150,65.7,2.0
 3 Series,2018,21300.0,Automatic,11258,Diesel,145,64.2,2.0
 3 Series,2018,16100.0,Automatic,44155,Diesel,145,60.1,2.0
 X1,2018,22600.0,Automatic,11070,Petrol,145,44.8,2.0
 5 Series,2012,11300.0,Automatic,47185,Diesel,125,57.6,2.0
 4 Series,2017,19500.0,Automatic,32632,Diesel,125,58.9,2.0
 3 Series,2019,16800.0,Manual,13648,Diesel,145,62.8,2.0
 3 Series,2015,14000.0,Manual,33021,Diesel,125,60.1,2.0
 X3,2016,21000.0,Automatic,31955,Diesel,150,54.3,2.0
 3 Series,2017,14400.0,Manual,14358,Petrol,150,48.7,2.0
 4 Series,2017,17000.0,Manual,21869,Petrol,150,46.3,2.0
 4 Series,2018,18000.0,Automatic,27000,Petrol,150,48.7,2.0
 X3,2017,19800.0,Automatic,38636,Diesel,145,54.3,2.0
 4 Series,2018,21000.0,Automatic,15865,Petrol,145,48.7,2.0
 5 Series,2017,22000.0,Automatic,38002,Diesel,145,60.1,2.0
 4 Series,2017,18800.0,Automatic,19708,Diesel,145,65.7,2.0
 5 Series,2016,18000.0,Automatic,32868,Diesel,125,60.1,2.0
 3 Series,2018,18000.0,Manual,45344,Diesel,145,64.2,2.0
 3 Series,2018,21000.0,Automatic,17932,Diesel,145,64.2,2.0
 1 Series,2019,17600.0,Automatic,12839,Diesel,145,70.6,2.0
 4 Series,2016,16000.0,Manual,33650,Petrol,160,44.8,2.0
 4 Series,2017,17000.0,Manual,36163,Diesel,145,62.8,2.0
 3 Series,2016,14800.0,Automatic,65000,Diesel,125,57.6,2.0
 3 Series,2018,20000.0,Automatic,27725,Diesel,145,64.2,2.0
 3 Series,2017,19000.0,Automatic,19345,Diesel,150,64.2,2.0
 3 Series,2018,16200.0,Automatic,40151,Diesel,145,67.3,2.0
 3 Series,2018,20500.0,Automatic,28918,Diesel,145,64.2,2.0
 5 Series,2019,26000.0,Automatic,13000,Diesel,145,65.7,2.0
 3 Series,2018,15800.0,Manual,27692,Diesel,145,68.9,2.0
 X1,2015,17700.0,Automatic,27460,Diesel,125,57.6,2.0
 2 Series,2017,17000.0,Automatic,33000,Diesel,145,65.7,2.0
 3 Series,2017,13500.0,Automatic,48704,Petrol,125,51.4,2.0
 X1,2017,16300.0,Manual,27473,Diesel,125,58.9,2.0
 X2,2018,20500.0,Automatic,6471,Diesel,145,52.3,2.0
 3 Series,2016,16500.0,Automatic,42298,Diesel,125,60.1,2.0
 3 Series,2017,13750.0,Manual,27779,Petrol,150,48.7,2.0
 2 Series,2017,13400.0,Automatic,49264,Diesel,150,62.8,2.0
 5 Series,2014,14990.0,Automatic,55306,Diesel,125,57.6,2.0
 X1,2016,17000.0,Manual,41377,Diesel,125,58.9,2.0
 4 Series,2017,19800.0,Automatic,23609,Diesel,125,60.1,2.0
 1 Series,2017,12900.0,Automatic,42159,Diesel,150,70.6,2.0
 2 Series,2017,12000.0,Automatic,39370,Diesel,150,68.9,2.0
 X1,2017,17000.0,Manual,18000,Diesel,125,58.9,2.0
 4 Series,2019,26490.0,Automatic,6751,Petrol,145,48.7,2.0
 3 Series,2018,19800.0,Automatic,29473,Diesel,145,64.2,2.0
 2 Series,2017,16300.0,Automatic,36869,Petrol,145,47.9,2.0
 2 Series,2018,19600.0,Manual,15621,Diesel,145,60.1,2.0
 1 Series,2018,19990.0,Automatic,20022,Diesel,150,48.7,2.0
 4 Series,2019,28500.0,Automatic,5123,Petrol,145,48.7,2.0
 3 Series,2020,32400.0,Automatic,2121,Diesel,145,52.3,2.0
 4 Series,2016,19290.0,Automatic,44675,Diesel,125,58.9,2.0
 X1,2017,22000.0,Automatic,14105,Diesel,150,60.1,2.0
 X1,2017,22000.0,Automatic,10048,Diesel,150,60.1,2.0
 X1,2017,18300.0,Automatic,43147,Diesel,145,57.6,2.0
 3 Series,2018,18990.0,Automatic,42967,Petrol,150,48.7,2.0
 2 Series,2018,19800.0,Automatic,10764,Petrol,145,47.9,2.0
 X3,2017,23100.0,Automatic,35903,Diesel,145,54.3,2.0
 1 Series,2013,11400.0,Manual,59824,Diesel,125,58.9,2.0
 3 Series,2014,15690.0,Automatic,44900,Diesel,125,58.9,2.0
 4 Series,2015,18990.0,Automatic,24102,Diesel,145,56.5,2.0
 3 Series,2019,31489.0,Automatic,7834,Diesel,145,49.6,2.0
 3 Series,2020,34900.0,Automatic,100,Diesel,145,50.4,2.0
 1 Series,2017,15800.0,Automatic,30257,Diesel,145,68.9,2.0
 X4,2018,27800.0,Automatic,17878,Diesel,145,54.3,2.0
 X1,2016,17400.0,Manual,28999,Diesel,125,58.9,2.0
 5 Series,2017,22400.0,Automatic,16942,Petrol,145,48.7,2.0
 3 Series,2018,22800.0,Automatic,18627,Petrol,145,47.9,2.0
 4 Series,2015,16900.0,Automatic,57317,Petrol,160,44.8,2.0
 X3,2018,30990.0,Automatic,13034,Diesel,145,54.3,2.0
 3 Series,2014,15490.0,Manual,47701,Diesel,145,55.4,2.0
 4 Series,2018,22900.0,Automatic,15814,Petrol,145,48.7,2.0
 X1,2019,26990.0,Automatic,7288,Petrol,145,39.8,2.0
 1 Series,2018,18995.0,Automatic,11885,Petrol,150,36.7,2.0
 X1,2020,33400.0,Manual,321,Diesel,145,50.4,2.0
 3 Series,2015,13000.0,Manual,34533,Diesel,125,60.1,2.0
 2 Series,2019,23900.0,Automatic,2426,Diesel,145,47.1,2.0
 3 Series,2016,15400.0,Manual,21854,Petrol,145,48.7,2.0
 2 Series,2018,19990.0,Automatic,19234,Diesel,145,47.1,2.0
 X3,2016,21990.0,Automatic,35121,Diesel,145,54.3,2.0
 3 Series,2020,29490.0,Automatic,12,Petrol,145,42.2,2.0
 3 Series,2019,26899.0,Automatic,11512,Diesel,145,52.3,2.0
 1 Series,2019,26989.0,Automatic,5444,Diesel,145,51.4,2.0
 3 Series,2020,34900.0,Automatic,10,Petrol,145,40.4,2.0
 3 Series,2018,20690.0,Automatic,16986,Diesel,145,64.2,2.0
 3 Series,2017,13999.0,Manual,23608,Petrol,150,48.7,2.0
 X1,2016,17225.0,Manual,17531,Diesel,125,58.9,2.0
 4 Series,2015,14995.0,Manual,51611,Diesel,125,58.9,2.0
 X1,2017,17299.0,Automatic,35779,Diesel,145,55.4,2.0
 2 Series,2017,16350.0,Automatic,13750,Diesel,145,62.8,2.0
 X1,2013,9995.0,Manual,44013,Diesel,160,51.4,2.0
 X3,2016,15500.0,Manual,72070,Diesel,160,52.3,2.0
 X3,2016,16295.0,Automatic,81050,Diesel,150,54.3,2.0
 4 Series,2014,13991.0,Automatic,44042,Diesel,125,57.7,2.0
 X1,2012,7985.0,Automatic,82570,Diesel,150,56.5,2.0
 X3,2015,13985.0,Automatic,77120,Diesel,150,54.3,2.0
 2 Series,2016,14999.0,Manual,21985,Petrol,160,44.1,2.0
 X1,2016,15994.0,Manual,24984,Diesel,125,58.9,2.0
 3 Series,2015,13999.0,Manual,40430,Diesel,145,56.5,2.0
 3 Series,2017,18999.0,Automatic,29528,Diesel,145,64.2,2.0
 3 Series,2018,21200.0,Automatic,13590,Diesel,150,64.2,2.0
 4 Series,2015,15499.0,Manual,32423,Diesel,145,53.3,2.0
 5 Series,2017,22199.0,Automatic,21319,Diesel,145,62.8,2.0
 1 Series,2015,12059.0,Automatic,69758,Diesel,125,60.1,2.0
 5 Series,2013,11000.0,Automatic,86000,Diesel,160,51.4,2.0
 3 Series,2017,13199.0,Automatic,54962,Diesel,145,74.3,2.0
 5 Series,2016,16399.0,Automatic,45036,Petrol,160,44.8,2.0
 X1,2016,15199.0,Automatic,41571,Diesel,125,60.1,2.0
 3 Series,2017,13499.0,Automatic,52716,Diesel,145,70.6,2.0
 X3,2014,14999.0,Automatic,47925,Diesel,160,50.4,2.0
 X3,2015,18699.0,Automatic,24288,Diesel,145,54.3,2.0
 3 Series,2018,16200.0,Automatic,10591,Diesel,145,67.3,2.0
 X1,2013,10299.0,Automatic,33412,Diesel,160,52.3,2.0
 X1,2017,15399.0,Manual,18097,Diesel,145,68.9,2.0
 3 Series,2016,15499.0,Manual,42571,Diesel,125,58.9,2.0
 3 Series,2015,13999.0,Automatic,46531,Diesel,125,61.4,2.0
 5 Series,2016,13119.0,Manual,51780,Diesel,125,60.1,2.0
 1 Series,2015,11499.0,Manual,50127,Diesel,125,57.6,2.0
 3 Series,2015,13350.0,Automatic,51126,Diesel,125,57.6,2.0
 3 Series,2017,16550.0,Automatic,20771,Diesel,145,64.2,2.0
 5 Series,2016,13999.0,Automatic,71353,Diesel,145,56.5,2.0
 5 Series,2014,14199.0,Automatic,30749,Diesel,125,57.6,2.0
 X1,2014,10999.0,Manual,26742,Diesel,160,51.4,2.0
 X1,2014,11499.0,Automatic,46000,Diesel,160,52.3,2.0
 1 Series,2014,13083.0,Automatic,48343,Diesel,125,60.1,2.0
 X3,2017,18250.0,Automatic,36204,Diesel,145,54.3,2.0
 3 Series,2014,10375.0,Manual,66919,Diesel,125,57.6,2.0
 4 Series,2017,14778.0,Automatic,56292,Diesel,145,70.6,2.0
 X1,2016,18899.0,Automatic,22780,Petrol,160,44.8,2.0
 X1,2016,17499.0,Automatic,35421,Diesel,145,55.4,2.0
 4 Series,2014,10991.0,Manual,81978,Diesel,125,60.1,2.0
 5 Series,2019,28488.0,Automatic,205,Diesel,145,65.7,2.0
 3 Series,2019,29488.0,Automatic,7935,Diesel,145,48.7,2.0
 4 Series,2017,16488.0,Manual,27599,Diesel,150,62.8,2.0
 2 Series,2019,23447.0,Automatic,2231,Petrol,145,50.4,2.0
 3 Series,2016,13988.0,Automatic,42102,Petrol,125,51.4,2.0
 X3,2015,18999.0,Automatic,21512,Diesel,145,54.3,2.0
 1 Series,2013,12250.0,Automatic,48491,Diesel,125,60.1,2.0
 X3,2020,34988.0,Automatic,5000,Diesel,145,54.3,2.0
 3 Series,2019,28988.0,Automatic,4673,Diesel,145,48.7,2.0
 4 Series,2019,25988.0,Automatic,5000,Diesel,145,65.7,2.0
 3 Series,2019,28488.0,Automatic,5741,Diesel,145,48.7,2.0
 X1,2020,28488.0,Manual,5000,Diesel,145,40.4,2.0
 3 Series,2017,18999.0,Manual,28772,Diesel,145,60.1,2.0
 X3,2019,33988.0,Automatic,7765,Diesel,145,54.3,2.0
 3 Series,2019,24988.0,Automatic,6332,Diesel,145,54.3,2.0
 1 Series,2019,30488.0,Automatic,5000,Petrol,145,34.5,2.0
 1 Series,2019,26988.0,Automatic,5000,Diesel,145,51.4,2.0
 X2,2019,28988.0,Automatic,9401,Diesel,145,58.9,2.0
 1 Series,2019,24488.0,Automatic,7932,Petrol,145,47.9,2.0
 X1,2017,17988.0,Automatic,44775,Diesel,125,57.6,2.0
 X2,2019,27988.0,Automatic,5599,Petrol,145,39.2,2.0
 2 Series,2020,26988.0,Automatic,5000,Petrol,145,47.9,2.0
 4 Series,2016,20991.0,Automatic,14613,Diesel,125,60.1,2.0
 2 Series,2016,16181.0,Manual,28895,Diesel,125,60.1,2.0
 2 Series,2020,34988.0,Automatic,5000,Petrol,145,36.2,2.0
 X1,2016,18988.0,Automatic,38635,Diesel,145,55.4,2.0
 2 Series,2020,26988.0,Automatic,1221,Diesel,145,49.6,2.0
 2 Series,2020,24988.0,Automatic,5000,Diesel,145,48.7,2.0
 2 Series,2019,27988.0,Automatic,2290,Petrol,145,46.3,2.0
 X1,2016,13500.0,Manual,75220,Diesel,125,58.9,2.0
 X3,2014,12795.0,Automatic,72430,Diesel,145,54.3,2.0
 X1,2017,19488.0,Automatic,34959,Petrol,150,44.8,2.0
 X1,2016,16799.0,Automatic,50296,Diesel,145,55.4,2.0
 3 Series,2014,12295.0,Manual,56300,Diesel,125,58.9,2.0
 3 Series,2018,19995.0,Manual,22000,Diesel,145,61.4,2.0
 X2,2019,28988.0,Automatic,7893,Diesel,145,58.9,2.0
 1 Series,2019,24488.0,Automatic,7488,Diesel,145,61.4,2.0
 5 Series,2013,10995.0,Automatic,45464,Diesel,125,60.1,2.0
 5 Series,2019,25450.0,Automatic,23000,Diesel,150,65.7,2.0
 3 Series,2015,12350.0,Manual,52507,Diesel,125,57.6,2.0
 4 Series,2017,16000.0,Automatic,50390,Diesel,145,65.7,2.0
 X1,2015,10795.0,Manual,22580,Diesel,125,57.6,2.0
 3 Series,2017,15500.0,Automatic,54590,Petrol,150,47.9,2.0
 5 Series,2012,9990.0,Automatic,48417,Diesel,125,60.1,2.0
 3 Series,2012,7275.0,Automatic,80000,Diesel,165,52.3,2.0
 5 Series,2013,8975.0,Manual,65000,Diesel,125,58.9,2.0
 5 Series,2015,9899.0,Manual,83643,Diesel,125,60.1,2.0
 3 Series,2012,8275.0,Automatic,75000,Diesel,160,52.3,2.0
 4 Series,2014,12975.0,Automatic,65000,Diesel,125,60.1,2.0
 1 Series,2012,10975.0,Manual,45000,Diesel,145,56.5,2.0
 4 Series,2015,13500.0,Manual,44748,Diesel,145,53.3,2.0
 5 Series,2013,9950.0,Manual,70000,Diesel,145,55.4,2.0
 3 Series,2016,14975.0,Manual,49000,Diesel,120,60.1,2.0
 3 Series,2013,9975.0,Manual,70000,Diesel,125,58.9,2.0
 3 Series,2012,7475.0,Automatic,70000,Diesel,160,52.3,2.0
 X1,2017,22999.0,Automatic,25190,Petrol,145,44.8,2.0
 4 Series,2015,14999.0,Manual,36781,Diesel,145,53.3,2.0
 5 Series,2017,19499.0,Automatic,21728,Diesel,145,65.7,2.0
 3 Series,2015,11906.0,Automatic,50713,Petrol,125,51.4,2.0
 X3,2015,17999.0,Automatic,39744,Diesel,145,54.3,2.0
 X5,2016,25000.0,Automatic,52816,Diesel,160,50.4,2.0
 3 Series,2018,17399.0,Automatic,29065,Diesel,145,64.2,2.0
 4 Series,2017,19999.0,Automatic,26162,Diesel,145,58.9,2.0
 2 Series,2016,16359.0,Automatic,17748,Diesel,125,57.6,2.0
 X4,2016,19250.0,Automatic,43751,Diesel,145,54.3,2.0
 5 Series,2015,12999.0,Manual,52217,Diesel,125,60.1,2.0
 2 Series,2017,15099.0,Manual,16309,Diesel,145,65.7,2.0
 X1,2013,11056.0,Automatic,49599,Diesel,160,52.3,2.0
 X1,2014,9999.0,Manual,42023,Diesel,160,51.4,2.0
 X1,2017,15999.0,Automatic,60703,Diesel,145,65.7,2.0
 X5,2016,24499.0,Automatic,57146,Diesel,160,50.4,2.0
 4 Series,2017,17499.0,Automatic,33711,Diesel,145,65.7,2.0
 3 Series,2017,17694.0,Manual,19400,Diesel,145,64.2,2.0
 X4,2016,19999.0,Manual,23553,Diesel,160,52.3,2.0
 4 Series,2016,14799.0,Manual,57876,Diesel,125,57.6,2.0
 X1,2013,8999.0,Automatic,60665,Diesel,160,52.3,2.0
 4 Series,2016,17995.0,Automatic,27203,Diesel,125,58.9,2.0
 2 Series,2017,10999.0,Automatic,79715,Diesel,125,60.1,2.0
 3 Series,2015,13695.0,Manual,30000,Diesel,125,60.1,2.0
 5 Series,2015,13999.0,Automatic,50700,Diesel,125,60.1,2.0
 1 Series,2018,15499.0,Manual,14287,Diesel,145,65.7,2.0
 3 Series,2018,17399.0,Automatic,32117,Diesel,145,64.2,2.0
 X1,2013,9999.0,Automatic,53540,Diesel,160,52.3,2.0
 2 Series,2016,15199.0,Automatic,66543,Diesel,145,55.4,2.0
 4 Series,2018,18899.0,Manual,12086,Petrol,145,46.3,2.0
 3 Series,2016,15999.0,Automatic,43527,Diesel,125,60.1,2.0
 X4,2016,20000.0,Automatic,52135,Diesel,145,54.3,2.0
 4 Series,2016,15399.0,Automatic,54055,Diesel,125,60.1,2.0
 3 Series,2018,17250.0,Automatic,15189,Diesel,145,67.3,2.0
 4 Series,2017,18499.0,Automatic,29383,Diesel,145,65.7,2.0
 4 Series,2015,14299.0,Automatic,80614,Diesel,125,58.9,2.0
 3 Series,2017,14999.0,Manual,27890,Diesel,145,57.6,2.0
 4 Series,2017,17999.0,Automatic,26807,Diesel,125,60.1,2.0
 3 Series,2013,13999.0,Automatic,35688,Diesel,125,58.9,2.0
 X1,2017,18499.0,Automatic,32236,Diesel,145,65.7,2.0
 X1,2017,18499.0,Automatic,41326,Diesel,125,60.1,2.0
 X1,2016,14799.0,Manual,37032,Diesel,125,60.1,2.0
 2 Series,2017,14020.0,Manual,35732,Diesel,145,64.2,2.0
 X1,2016,18199.0,Automatic,30405,Diesel,125,57.6,2.0
 3 Series,2012,9000.0,Automatic,75840,Diesel,145,53.3,2.0
 3 Series,2017,15599.0,Automatic,38070,Diesel,145,64.2,2.0
 2 Series,2014,10360.0,Automatic,45868,Petrol,145,47.1,2.0
 5 Series,2017,21999.0,Automatic,30990,Diesel,145,62.8,2.0
 X1,2016,17499.0,Automatic,44890,Diesel,125,57.6,2.0
 X3,2017,21299.0,Automatic,33610,Diesel,145,54.3,2.0
 2 Series,2016,12700.0,Automatic,48841,Petrol,145,46.3,2.0
 5 Series,2017,19099.0,Automatic,37401,Diesel,145,68.9,2.0
 X1,2014,9999.0,Automatic,74012,Diesel,160,52.3,2.0
 3 Series,2013,11599.0,Manual,54374,Diesel,125,57.6,2.0
 3 Series,2014,14449.0,Automatic,51062,Diesel,125,58.9,2.0
 X3,2012,11753.0,Automatic,73701,Diesel,160,50.4,2.0
 3 Series,2018,18899.0,Automatic,25127,Diesel,145,62.8,2.0
 5 Series,2014,14299.0,Automatic,34758,Diesel,125,57.6,2.0
 X2,2018,23465.0,Automatic,11941,Diesel,145,58.9,2.0
 3 Series,2016,18995.0,Automatic,23110,Diesel,125,57.6,2.0
 5 Series,2019,22495.0,Automatic,21101,Petrol,150,50.4,2.0
 4 Series,2016,17975.0,Manual,14000,Petrol,160,46.3,2.0
 X3,2014,15159.0,Automatic,77129,Diesel,145,54.3,2.0
 4 Series,2017,19259.0,Automatic,29871,Diesel,145,65.7,2.0
 4 Series,2018,19000.0,Automatic,7970,Petrol,145,44.1,2.0
 X3,2017,23499.0,Automatic,26986,Diesel,145,54.3,2.0
 3 Series,2015,16189.0,Automatic,30345,Diesel,125,58.9,2.0
 X1,2014,10295.0,Automatic,65000,Diesel,160,52.3,2.0
 5 Series,2013,11995.0,Automatic,70000,Diesel,145,55.4,2.0
 1 Series,2016,15495.0,Automatic,31000,Petrol,145,43.5,2.0
 X4,2015,17399.0,Manual,70601,Diesel,160,52.3,2.0
 X3,2016,14299.0,Automatic,83354,Diesel,145,54.3,2.0
 5 Series,2013,14195.0,Automatic,38000,Diesel,150,55.4,2.0
 3 Series,2014,13299.0,Automatic,41363,Diesel,125,60.1,2.0
 X3,2015,13999.0,Manual,51715,Diesel,160,52.3,2.0
 4 Series,2018,23999.0,Automatic,9544,Petrol,145,48.7,2.0
 4 Series,2014,17490.0,Automatic,20030,Petrol,165,44.1,2.0
 1 Series,2018,18999.0,Automatic,13760,Diesel,145,49.6,2.0
 3 Series,2013,7999.0,Manual,86000,Diesel,125,57.6,2.0
 3 Series,2012,8495.0,Automatic,84000,Diesel,145,53.3,2.0
 3 Series,2014,11399.0,Automatic,41700,Diesel,125,58.9,2.0
 X3,2015,18999.0,Automatic,42400,Diesel,150,54.3,2.0
 X1,2018,22490.0,Automatic,11592,Petrol,145,44.8,2.0
 X3,2019,33928.0,Automatic,1799,Diesel,150,54.3,2.0
 5 Series,2017,21582.0,Automatic,34179,Diesel,150,65.7,2.0
 4 Series,2019,25449.0,Automatic,6890,Diesel,145,65.7,2.0
 2 Series,2019,22079.0,Automatic,3980,Diesel,145,67.3,2.0
 2 Series,2019,21540.0,Automatic,4802,Diesel,145,48.7,2.0
 3 Series,2017,19799.0,Automatic,15668,Diesel,145,64.2,2.0
 X3,2019,31449.0,Automatic,4726,Diesel,145,54.3,2.0
 4 Series,2019,24607.0,Automatic,3480,Diesel,145,58.9,2.0
 2 Series,2020,37989.0,Automatic,3890,Petrol,145,36.2,2.0
 5 Series,2017,22971.0,Automatic,16151,Diesel,150,65.7,2.0
 2 Series,2015,14145.0,Automatic,24322,Petrol,125,50.4,2.0
 X3,2019,32281.0,Automatic,2593,Diesel,145,54.3,2.0
 3 Series,2019,28348.0,Automatic,4884,Petrol,145,41.5,2.0
 5 Series,2017,16490.0,Automatic,54678,Diesel,125,60.1,2.0
 5 Series,2017,19917.0,Automatic,31996,Diesel,145,65.7,2.0
 4 Series,2017,18299.0,Automatic,19330,Petrol,150,44.8,2.0
 3 Series,2016,13995.0,Automatic,62730,Diesel,125,57.6,2.0
 3 Series,2012,9975.0,Automatic,64191,Diesel,160,50.4,2.0
 1 Series,2013,7995.0,Manual,76941,Diesel,125,60.1,2.0
 1 Series,2015,9795.0,Manual,61140,Diesel,125,58.9,2.0
 X3,2012,11995.0,Automatic,72040,Diesel,160,50.4,2.0
 1 Series,2012,10995.0,Manual,28000,Diesel,125,58.9,2.0
 X1,2016,13295.0,Manual,71300,Diesel,125,58.9,2.0
 5 Series,2013,11295.0,Automatic,76290,Diesel,145,55.4,2.0
 4 Series,2016,14795.0,Automatic,80380,Diesel,125,58.9,2.0
 3 Series,2015,14000.0,Automatic,75800,Diesel,145,55.4,2.0
 X1,2013,11995.0,Manual,32000,Diesel,125,57.6,2.0
 1 Series,2017,16000.0,Manual,16758,Diesel,150,62.8,2.0
 2 Series,2019,18250.0,Manual,6685,Diesel,150,65.7,2.0
 X1,2016,17000.0,Automatic,46968,Diesel,125,57.6,2.0
 4 Series,2018,21000.0,Automatic,18000,Diesel,150,65.7,2.0
 2 Series,2019,21975.0,Automatic,9434,Diesel,145,48.7,2.0
 4 Series,2019,23500.0,Automatic,8509,Diesel,145,65.7,2.0
 2 Series,2017,15750.0,Automatic,23200,Diesel,145,68.9,2.0
 3 Series,2019,25229.0,Automatic,6890,Diesel,145,48.7,2.0
 2 Series,2019,25449.0,Automatic,3890,Diesel,145,48.7,2.0
 4 Series,2019,24229.0,Automatic,3890,Diesel,145,60.1,2.0
 5 Series,2019,28789.0,Automatic,3890,Diesel,145,60.1,2.0
 5 Series,2019,28749.0,Automatic,6890,Diesel,145,62.8,2.0
 5 Series,2014,12999.0,Automatic,43208,Diesel,125,57.6,2.0
 5 Series,2018,19999.0,Automatic,31905,Diesel,145,68.9,2.0
 X4,2016,19490.0,Automatic,59000,Diesel,145,54.3,2.0
 X3,2016,20990.0,Automatic,23000,Diesel,145,54.3,2.0
 5 Series,2016,18759.0,Automatic,10098,Diesel,125,60.1,2.0
 2 Series,2017,17000.0,Automatic,36824,Diesel,150,60.1,2.0
 4 Series,2019,25500.0,Automatic,3250,Petrol,145,48.7,2.0
 X1,2019,26899.0,Automatic,3980,Diesel,145,60.1,2.0
 4 Series,2019,25949.0,Automatic,1510,Petrol,145,48.7,2.0
 1 Series,2019,30000.0,Automatic,8501,Petrol,145,34.5,2.0
 3 Series,2014,10750.0,Manual,59000,Diesel,125,58.9,2.0
 4 Series,2019,24900.0,Automatic,4980,Petrol,145,45.6,2.0
 X1,2016,17100.0,Automatic,24999,Diesel,125,57.6,2.0
 1 Series,2017,14925.0,Manual,31000,Petrol,145,46.3,2.0
 2 Series,2019,21250.0,Automatic,10440,Diesel,145,62.8,2.0
 X3,2017,20500.0,Automatic,30448,Diesel,150,54.3,2.0
 3 Series,2018,19250.0,Automatic,28935,Diesel,145,64.2,2.0
 3 Series,2015,13150.0,Automatic,54204,Diesel,125,61.4,2.0
 X4,2015,17990.0,Automatic,66000,Diesel,145,54.3,2.0
 1 Series,2012,8990.0,Automatic,64000,Diesel,165,51.4,2.0
 X1,2017,20990.0,Automatic,8000,Diesel,150,60.1,2.0
 4 Series,2017,18000.0,Automatic,22462,Diesel,150,65.7,2.0
 X3,2017,23250.0,Automatic,10897,Diesel,150,54.3,2.0
 3 Series,2014,14990.0,Manual,27000,Diesel,150,55.4,2.0
 3 Series,2014,12990.0,Manual,30000,Petrol,160,44.8,2.0
 X3,2017,20500.0,Automatic,32248,Diesel,145,54.3,2.0
 2 Series,2017,18990.0,Automatic,14000,Diesel,145,65.7,2.0
 X4,2019,34990.0,Automatic,7000,Diesel,150,42.8,2.0
 X1,2016,19990.0,Automatic,20000,Diesel,150,56.5,2.0
 4 Series,2013,16990.0,Automatic,47770,Petrol,165,44.1,2.0
 3 Series,2012,11500.0,Automatic,41600,Diesel,160,50.4,2.0
